subject,custom_identifier,label,format,date_text,year_published_from,year_published_to,place,book_type,coordinates,languages,authors,publishers
http://sphaera.mpiwg-berlin.mpg.de/id/item/bbd6d45f-1734-410b-9029-60ae656f2623,1809,Christophori Clauii Bambergensis ex Societate Iesu In Sphaeram Ioannis de Sacro Bosco commentarius,Quarto,,1591,1591,Venice,Annotated original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Ciotti, Giovanni Battista"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c125b0ab-37ad-4e9c-8be0-176c3d4c0efc,1961,Sphaera Ioannis de Sacrobosco emendata,Octavo,,1591,1591,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Hero, Albertus;Nunes, Pedro;Valeriano, Pierio","Cholinus, Goswin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/85bb285e-f1d2-4c48-a3f5-8edba872514d,2163,Novae quaestiones sphaericae,Octavo,,1591,1591,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Dietrich, Sebastian","Welack, Matthaeus"
http://sphaera.mpiwg-berlin.mpg.de/id/item/1a79dbd1-440d-46b5-b787-94d8d1b6dac9,2244,Disciplina sphaerica,Octavo,,1591,1591,Frankfurt (Main),Adaption (treatise strongly influenced by original tract),"50.113611111, 8.679722222",Latin,"Scribonius, Wilhelm Adolf","Wechel, Johann;Fischer, Peter"
http://sphaera.mpiwg-berlin.mpg.de/id/item/8631525f-e185-45cc-a477-d5b238380e01,2243,Isagoge sphaerica,Octavo,,1593,1593,Frankfurt (Main),Adaption (treatise strongly influenced by original tract),"50.113611111, 8.679722222",Latin,"Scribonius, Wilhelm Adolf;Palthenius, Zacharias","Wechel, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/e2f49856-fc05-4e39-bda1-9e067fb77e38,1746,"Christophori Clavii Bambergensis ex Societate Iesu, in Sphaeram Ioannis de Sacro Bosco",Quarto,,1593,1593,Lyon,Annotated original text,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Clavius, Christoph",Brothers Gabiano
http://sphaera.mpiwg-berlin.mpg.de/id/item/fe8f2ddb-1158-4e1c-a147-788edb3fa691,1775,"Sphaerae utriusque tabella, ad Sphaerae huius mundi faciliorem enucleationem",Octavo,,1593,1593,Coimbra,Adaption (treatise strongly influenced by original tract),"40.201272222, -8.407738888",Latin,"Avelar, André de","Barreira, João de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/00294e5b-c9ed-44f7-af31-550da6b948e0,1810,"Christophori Clavii Bambergensis Ex Societate Iesu, in Sphaeram Ioannis de Sacro Bosco. Commentarius",Quarto,,1594,1594,Lyon,Annotated original text,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Clavius, Christoph",Brothers Gabiano
http://sphaera.mpiwg-berlin.mpg.de/id/item/73828a90-70e2-4efa-8663-afa02f3c1fc7,1748,Sphaera Ioannis de Sacrobusto,Octavo,,1594,1594,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de",Heirs of Melchiorre Sessa I.
http://sphaera.mpiwg-berlin.mpg.de/id/item/b09d9eb3-c89b-49b9-be00-5fd450b362a4,1959,Sphaera Ioannis de Sacrobosco emendata,Octavo,,1594,1594,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Hero, Albertus;Nunes, Pedro;Valeriano, Pierio","Cholinus, Goswin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/224827b8-fa6a-461f-bbea-a7146ee65a5c,2181,"De Sphaera, et primis astronomiae rudimentis Libellus",Octavo,,1595,1595,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Blebel, Thomas","Krafft the Elder, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b9dfe23e-e463-435e-b98f-78768480902a,2067,La Sfera del Mondo di M. Alessandro Piccolomini,Octavo,,1595,1595,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Piccolòmini, Alessandro",Heir of Giovanni Varisco  (Giorgio)
http://sphaera.mpiwg-berlin.mpg.de/id/item/a87d082b-a4a4-4dc2-b498-da488b67e3db,1811,Christophori Clavii Bambergensis ex Societate Iesu in Sphæram Ioannis de Sacro Bosco Commentarius,Quarto,,1596,1596,Venice,Annotated original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Basa, Bernardo"
http://sphaera.mpiwg-berlin.mpg.de/id/item/dce1b797-829e-4dfc-ae2c-e191bdcae434,2224,The Arte of Navigation,Quarto,,1596,1596,London,Adaption (treatise strongly influenced by original tract),"51.507222222, -0.1275",English,"Cortès, Martin;Eden, Richard;Tapp, John","Watkins, Richard;Astley, Hugh"
http://sphaera.mpiwg-berlin.mpg.de/id/item/e8f89b1c-5f59-4d02-a37e-1669b7587baa,2175,De Sphaera et primis astronomiae rudimentis libellus,Octavo,,1598,1598,,Adaption (treatise strongly influenced by original tract),,Latin,"Blebel, Thomas",
http://sphaera.mpiwg-berlin.mpg.de/id/item/a84b202a-e388-4bce-830c-626ae4a90e4d,1778,Cosmographia in quatuor libros distributa,Octavo,,1598,1598,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Latin,"Barozzi, Francesco","Percacino, Grazioso"
http://sphaera.mpiwg-berlin.mpg.de/id/item/59f87543-42ea-48d1-83db-616c7cd6d337,1950,Sphera del universo,Octavo,,1599,1599,Madrid,Compilation of texts,"40.418888888, -3.691944444",Spanish,"Rocamora y Torrano, Ginés","Herrera, Juan de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6627033f-be5d-4bc4-b074-97d11812dd3e,2254,Isagoge sphaerica,Octavo,,1600,1600,Frankfurt (Main),Adaption (treatise strongly influenced by original tract),"50.113611111, 8.679722222",Latin,"Scribonius, Wilhelm Adolf","Rosa, Jonas"
http://sphaera.mpiwg-berlin.mpg.de/id/item/20430a7d-3f77-404d-abee-cec9c805baf3,1814,"Christophori Clavii Bambergensis ex Societate Iesu, In Sphaeram Ioannis de Sacro Bosco Commentarius.",Quarto,,1601,1603,Venice,Annotated original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Ciotti, Giovanni Battista"
http://sphaera.mpiwg-berlin.mpg.de/id/item/810ba049-53e1-474c-96de-da17d7c69d5e,1812,Christophori Clavii Bambergensis ex Societate Iesu In Sphæram Ioannis de Sacro Bosco Commentarius,Quarto,,1601,1601,Venice,Annotated original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Ciotti, Giovanni Battista"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6d6f5b0b-95f9-46af-9175-d578b181959b,1752,Sphaera Ioannis de Sacrobusto,Octavo,,1601,1601,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de",Heirs of Melchiorre Sessa I.
http://sphaera.mpiwg-berlin.mpg.de/id/item/1a63bd13-b902-4874-8564-46a0e3b9f169,1820,"Sphaera Ioannis de Sacrobosco emendata, aucta, et illustrata",Octavo,,1601,1601,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de;Clavius, Christoph;Vinet, Élie;Hero, Albertus;Nunes, Pedro;Valeriano, Pierio","Cholinus, Goswin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c5a9a4d5-26d0-4773-912c-d6a3692d6eb4,1753,Libellus de Sphaera Iohannis de Sacro Busto,Octavo,,1601,1601,Wittenberg,Annotated original text and compilation of texts,"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Melanchthon, Philipp",Zacharias Schürer & partners
http://sphaera.mpiwg-berlin.mpg.de/id/item/7df9daf9-23c1-4534-a872-612ca3c07713,2173,"Elementa doctrinae de circulis coelestibus, et primo motu",Octavo,,1601,1601,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Peucer, Kaspar","Seelfisch, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/84318d12-e047-41a4-82e6-cc52c2978d90,1813,"Christophori Clavii Bambergensis ex Societate Iesu, In Sphaeram Ioannis de Sacro Bosco, Commentarius",Quarto,,1602,1602,Lyon,Annotated original text,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Gabiano, Jean de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/84b79447-cf7f-4e67-a565-5dab46100679,1821,"Christophori Clavii Bambergensis ex societate Iesu, in Sphaeram Ioannis de Sacro Bosco, commentarius",Quarto,,1602,1602,Saint Gervais,Annotated original text,"45.8925, 6.713611111",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Crispin, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/d520a0bb-df57-404f-a686-d3b5fd4f7c21,2182,"De sphaera, et primis astronomiae rudimentis Libellus",Octavo,,1603,1603,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Blebel, Thomas","Krafft, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/51457f9b-2ba9-45fc-823d-154e944c8d9a,1921,"Sfera di Gio. Sacro Bosco tradotta, e dichiarata da don Francesco Pifferi",Quarto,,1604,1604,Siena,Annotated original text,"43.31822, 11.33064",Italian,"Sacrobosco, Johannes de;Pifferi, Francesco","Marchetti, Silvestro"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f2427cfc-5620-43cf-b1b3-77516fe75b7c,2164,Novae quaestiones sphaericae,Octavo,,1605,1605,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Dietrich, Sebastian","Seelfisch, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f38c54c9-6a37-480b-ab54-581aecae3816,1967,"Sphaera Ioannis de Sacrobosco, emendata",Octavo,,1606,1606,Lyon,Annotated original text and compilation of texts,"45.758888888, 4.841388888",Latin,"Nunes, Pedro;Sacrobosco, Johannes de;Vinet, Élie;Valeriano, Pierio","Gazeau, Hugues"
http://sphaera.mpiwg-berlin.mpg.de/id/item/012cdb2d-2830-4e0b-b148-c30b6f678f92,1815,"Christophori Clavii Bambergensis ex Societate Iesu, in Sphaeram Ioannis de Sacro Bosco",Quarto,,1606,1606,Rome,Annotated original text,"41.893055555, 12.482777777",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Gelli, Giovanni Paolo"
http://sphaera.mpiwg-berlin.mpg.de/id/item/40b1d419-81e1-465f-bdec-5aa95a283198,1754,La Sphere de Iean de Sacrobosco augmentee de nouveaux Commentaires,Octavo,,1607,1607,Paris,Annotated original text,"48.856577777, 2.351827777",French,"Sacrobosco, Johannes de;Des Bordes, Guillaume",Widow of Guillaume Cavellat (Denise de Marnef)
http://sphaera.mpiwg-berlin.mpg.de/id/item/368c8cd6-26be-434b-843e-8efb5a78fac2,1755,"Christophori Clavii Bambergensis ex societate Iesu, in Sphaeram Ioannis de Sacro Bosco, commentarius",Quarto,,1607,1607,Saint Gervais,Annotated original text,"45.8925, 6.713611111",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Crispin, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4c1b571c-cd63-4101-a292-d4e86470231d,2188,Cosmografia in quattro libri divisa,Octavo,,1607,1607,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Barozzi, Francesco","Percacino, Grazioso"
http://sphaera.mpiwg-berlin.mpg.de/id/item/924ce660-be70-431c-b627-d069824a24e1,1817,"Christophori Clavii Bambergensis ex Societate Iesu, in Sphaeram Ioannis de Sacro Bosco. Commentarius",Quarto,,1607,1607,Rome,Annotated original text,"41.893055555, 12.482777777",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Gelli, Giovanni Paolo"
http://sphaera.mpiwg-berlin.mpg.de/id/item/eb4c32fb-c422-4cec-9815-21a518a328b9,1816,"Christophori Clavii Bambergensis ex Societate Iesu, In Sphaeram Ioannis de Sacro Bosco",Octavo,,1607,1607,Lyon,Annotated original text,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Gabiano, Jean de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/bb68ef98-9860-49a1-9f6f-5e3295e704c5,2151,"Christophori Clavii Bambergensis ex Societate Iesu, in Sphaeram Ioannis de Sacro Bosco, commentarius",Quarto,,1607,1607,Geneva,Annotated original text and compilation of texts,"46.2, 6.15",Latin,"Clavius, Christoph;Sacrobosco, Johannes de","Crispin, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/a824812a-d3cf-4627-9390-5fd83609d23e,1818,"Christophori Clavii Bamb. ex societate Iesu, in Sphaeram Ioannis de Sacro Bosco, commentarius",Quarto,,1608,1608,Saint Gervais,Annotated original text and compilation of texts,"45.8925, 6.713611111",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Crispin, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4a74bfb7-a68f-4901-ba08-f251592707cb,1963,Sphaera Ioannis de Sacrobosco emendata,Octavo,,1608,1608,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Martin, Jacques;Valeriano, Pierio",Widow of Guillaume Cavellat (Denise de Marnef)
http://sphaera.mpiwg-berlin.mpg.de/id/item/4464d09a-12c6-469b-9222-9c3f1605b968,2229,The Arte of Navigation,Quarto,,1609,1609,London,Adaption (treatise strongly influenced by original tract),"51.507222222, -0.1275",English,"Cortès, Martin;Eden, Richard","Tapp, John"
http://sphaera.mpiwg-berlin.mpg.de/id/item/afc7f3d4-4c03-4e06-afdc-4538a60315a0,1957,"Sphaera Ioannis a Sacrobosco emendata, aucta et illustrata",Octavo,,1610,1610,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de;Clavius, Christoph;Vinet, Élie;Hero, Albertus;Giuntini, Francesco;Nunes, Pedro;Valeriano, Pierio","Cholinus, Peter"
http://sphaera.mpiwg-berlin.mpg.de/id/item/22a04077-cc56-4871-a4e5-eab72e6bcfc5,1819,Christophori Clavii Bambergensis e Societate Iesu Operum Mathematicorum,Folio,,1611,1611,Mainz,Annotated original text and compilation of texts,"50.0, 8.266666666",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Hierat, Anton I."
http://sphaera.mpiwg-berlin.mpg.de/id/item/2af726a4-5ecb-448f-8d8f-8365e51ff3e7,2179,"De Sphaera, et primis astronomiae rudimentis libellus",Octavo,,1611,1611,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Blebel, Thomas","Seelfisch, Samuel"
http://sphaera.mpiwg-berlin.mpg.de/id/item/da0f4ebd-7250-4683-91d2-8a80b30fa9de,2261,Sphaera,Octavo,,1614,1614,Leipzig,Adaption (treatise strongly influenced by original tract),"51.333333333, 12.383333333",German,"Triegler, Johann Georg;Anonymous","Grosse, Henning II."
http://sphaera.mpiwg-berlin.mpg.de/id/item/a9bbfa3f-47f1-4f8f-9811-20ee65fd4a30,1979,Sphaera. Das ist: Ein kurtzes Astronomisches Tractätlein von der Sphaera und des Himmels Lauff,Octavo,Title page: 1614 / colophon: 1622,1614,1622,Leipzig,Adaption (treatise strongly influenced by original tract),"51.333333333, 12.383333333",German,"Anonymous;Triegler, Johann Georg","Grosse, Henning II."
http://sphaera.mpiwg-berlin.mpg.de/id/item/dc52f958-a12c-4c85-a7fc-574084cfae8b,2222,The Arte of Navigation,Quarto,,1615,1615,London,Adaption (treatise strongly influenced by original tract),"51.507222222, -0.1275",English,"Cortès, Martin;Eden, Richard;Tapp, John","Tapp, John"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c5540c64-55a8-4c0e-b195-475c9e5ec767,1758,La Sphere de Iean de Sacrobosco,Octavo,,1616,1616,Paris,Annotated original text,"48.856577777, 2.351827777",French,"Sacrobosco, Johannes de;Des Bordes, Guillaume",Widow of Guillaume Cavellat (Denise de Marnef)
http://sphaera.mpiwg-berlin.mpg.de/id/item/95c8ac0f-9488-429a-bb5e-8c9f0d91de6a,2183,"De sphaera, seu primi mobilis rudimentis libellus",Octavo,,1616,1616,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Regiomontanus, Johannes;Blebel, Thomas",Heirs of Samuel Selfisch
http://sphaera.mpiwg-berlin.mpg.de/id/item/cb80930d-46b3-4983-8e55-7a89eb2ace17,1872,Sphaera Ioannis de Sacrobosco emendata,Octavo,,1617,1617,Lyon,Annotated original text and compilation of texts,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Martin, Jacques;Valeriano, Pierio","Pillehotte, Antoine"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b968bbae-9532-42ce-bc54-491abde20698,1822,"Christophori Clavii Bamberg. ex Societate Iesu, In Sphaeram Ioannis de Sacro Bosco, Commentarius",Octavo,,1618,1618,Lyon,Annotated original text,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Clavius, Christoph","Rigaud, Pierre"
http://sphaera.mpiwg-berlin.mpg.de/id/item/5250d926-0314-4974-92f2-43326bbee263,1761,Sphaera Ioannis de Sacro Bosco,Octavo,,1619,1619,Dijon,Compilation of texts,"47.323055555, 5.041944444",Latin,"Sacrobosco, Johannes de","Guyot, Claude"
http://sphaera.mpiwg-berlin.mpg.de/id/item/cc61e6f3-ca2a-4821-9f9b-fe0a38c6a92e,1962,Sphaera Joannis de Sacrobosco emendata,Octavo,,1619,1619,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Martin, Jacques;Valeriano, Pierio","Quesnel, Jacques"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0691437b-f2cc-463e-a967-6f01bf2b9343,1760,La sphere de Iean de Sacrobosco,Octavo,,1619,1619,Paris,,"48.856577777, 2.351827777",French,"Sacrobosco, Johannes de;Des Bordes, Guillaume","Quesnel, Jacques"
http://sphaera.mpiwg-berlin.mpg.de/id/item/97c67646-42b8-407a-90a4-6cc11b055ab9,1972,Sphaera Ioannis de Sacro Bosco emendata,Octavo,,1620,1620,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio",Heirs of Girolamo Scotto
http://sphaera.mpiwg-berlin.mpg.de/id/item/2e64e3a9-b3e7-4e28-8aaa-5e94ae441963,1980,Sphaera. Das ist: Ein kurtzes Astronomisches Tractätlein,Octavo,,1622,1622,Leipzig,Adaption (treatise strongly influenced by original tract),"51.333333333, 12.383333333",German,"Anonymous;Triegler, Johann Georg","Grosse, Henning II."
http://sphaera.mpiwg-berlin.mpg.de/id/item/2b0670f5-f84b-42e3-b8ab-17b6549b8670,1905,"Paradoxes de Meynier, contre les Mathematiciens, qui abusent la ieunesse",Sedecimo,,1624,1624,Paris,Compilation of texts,"48.856577777, 2.351827777",French,"Sacrobosco, Johannes de;Euclid;Aristotle;Archimedes;Proklos Diadochos;Meynier, Honorat de","Jacquin, Julien I."
http://sphaera.mpiwg-berlin.mpg.de/id/item/fbb330b5-0669-42bc-b7c1-56a7d8c6c050,1908,Bernardi Morisani Hiberni Derensis in Sphaeram Ioannis de S. Bosco commentarius,Octavo,,1625,1625,Frankfurt (Main),Annotated original text,"50.113611111, 8.679722222",Latin,"Sacrobosco, Johannes de;Morisanus, Bernardus","Marschall, Peter"
http://sphaera.mpiwg-berlin.mpg.de/id/item/20bb95c2-b6b5-427a-9234-ac7e0ebd0bfc,1801,Sphaera Iohannis de Sacro-Bosco,Octavo,,1626,1626,Leiden,Annotated original text,"52.15274, 4.4836",Latin,"Sacrobosco, Johannes de;Burgersdijk, Franco",Bonaventura & Abraham Elsevier
http://sphaera.mpiwg-berlin.mpg.de/id/item/ce19d0cc-c1f8-4c65-9e0b-e327419f6cf7,2189,Sphaera Iohannis de Sacro-Bosco,Octavo,,1626,1626,Leiden,Annotated original text,"52.15274, 4.4836",Latin,"Burgersdijk, Franco;Sacrobosco, Johannes de",Bonaventura & Abraham Elsevier
http://sphaera.mpiwg-berlin.mpg.de/id/item/57bf4be4-a652-4785-baf7-657108385096,1763,Exposicion de la Esfera de Iuan de Sacrobosco doctor Parisiense,Octavo,,1629,1629,Salamanca,Annotated original text,"40.965, -5.663888888",Spanish,"Sacrobosco, Johannes de;Clavius, Christoph;Vinet, Élie;Giuntini, Francesco;Miranda, Luis de","Taberniel, Jacinto"
http://sphaera.mpiwg-berlin.mpg.de/id/item/3320cd53-7a45-4ebc-a4f1-a13b4e908fd1,1899,Libellus de Sphaera Johannis de Sacro Busto,Octavo,,1629,1629,Wittenberg,Annotated original text and compilation of texts,"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Melanchthon, Philipp",Widow & heirs of Zacharias I. Schürer
http://sphaera.mpiwg-berlin.mpg.de/id/item/a8e80c9a-dbe2-4177-8c6a-a372adb2aa87,2115,"De sphaera, seu primi mobilis rudimentis libellus",Octavo,,1629,1629,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Regiomontanus, Johannes;Blebel, Thomas",Heirs of Samuel Selfisch
http://sphaera.mpiwg-berlin.mpg.de/id/item/ce07e57c-3df3-4010-9ae0-a9f80fb8689e,2228,The Art of Navigation,Quarto,,1630,1630,London,Adaption (treatise strongly influenced by original tract),"51.507222222, -0.1275",English,"Cortès, Martin;Eden, Richard;Tapp, John","Tapp, John"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6be932f0-a115-4a38-a2fd-5cb5bb14cd7a,1764,Sphaera Ioannis de Sacro Bosco,Octavo,,1633,1633,Dijon,Compilation of texts,"47.323055555, 5.041944444",Latin,"Sacrobosco, Johannes de","Spirinx, Nicolas"
http://sphaera.mpiwg-berlin.mpg.de/id/item/9b20f27f-23ed-4377-bafc-d6c30a50e1ec,1799,Sphaera Iohannis de Sacro-Bosco,Octavo,,1639,1639,Leiden,Annotated original text,"52.15274, 4.4836",Latin,"Sacrobosco, Johannes de;Burgersdijk, Franco",Bonaventura & Abraham Elsevier
http://sphaera.mpiwg-berlin.mpg.de/id/item/2ed541b1-163e-4d38-85ac-ec144d428dc1,1800,Sphaera Johannis de Sacro-Bosco,Octavo,,1647,1647,Leiden,Annotated original text,"52.15274, 4.4836",Latin,"Sacrobosco, Johannes de;Burgersdijk, Franco",Bonaventura & Abraham Elsevier
http://sphaera.mpiwg-berlin.mpg.de/id/item/0ae626f0-f73d-43ba-ba7f-b506bb6a2c01,1933,El filosofo,Quarto,,1650,1650,Madrid,Adaption (treatise strongly influenced by original tract),"40.418888888, -3.691944444",Spanish,"Sacrobosco, Johannes de;Aristotle;Gómez Tejada de los Reyes, Cosme","Martín Redondo, Santiago"
